"OBJECTID","ACRES","STATE","FIRE_NAME","YEAR","STARTMONTH","STARTDAY","FIRE_TYPE","LATITUDE","LONGITUDE"
7914,146540,"CA","MCNALLY",2002,7,21,"Wildfire",36.067,-118.4
7915,1232,"CA","UNNAMED",2002,7,16,"Wildfire",36.369,-121.487
7916,1133,"CA","TAR GAP RX",2002,10,10,"Prescribed Fire",36.441,-118.673
7917,1811,"CA","MORGAN CANYON VMP",2002,9,17,"Prescribed Fire",36.555,-119.084
7918,1048,"CA","PALISADE",2002,8,26,"Wildland Fire Use",37.055,-118.536
7919,3109,"CA","CROY",2002,9,23,"Wildfire",37.078,-121.763
7920,6696,"CA","INYO COMPLEX (FULLER)",2002,7,11,"Wildfire",37.104,-118.374
7921,2601,"CA","BIRCH",2002,7,1,"Wildfire",37.539,-118.663
7922,3424,"CA","PW-03 GIN FLAT",2002,10,3,"Wildfire",37.789,-119.76
7923,1866,"CA","WOLF",2002,7,11,"Wildland Fire Use",37.874,-119.653
7924,25105,"CA","CANNON",2002,6,15,"Wildfire",38.488,-119.464
7925,8906,"CA","SLINKARD",2002,7,13,"Wildfire",38.65,-119.567
7926,1847,"CA","PLUM",2002,11,25,"Wildfire",38.746,-120.398
7927,1066,"CA","PINE",2002,11,25,"Wildfire",38.862,-122.924
7928,1522,"CA","16",2002,10,1,"Wildfire",38.893,-122.265
7929,2179,"CA","SKYWAY",2002,6,8,"Wildfire",39.686,-121.716
7930,1372,"CA","PANTHER",2002,11,20,"Wildfire",40.587,-122.548
7931,1696,"CA","BLACK",2002,7,12,"Wildfire",40.611,-120.52
7932,5191,"CA","RUSH",2002,7,13,"Wildfire",40.632,-120.102
7933,1788,"CA","CONE",2002,9,26,"Wildfire",40.752,-121.158
7934,1488,"CA","FORKS",2002,6,9,"Wildfire",41.273,-123.321
7935,3109,"CA","MUSSOLINI",2002,7,13,"Wildfire",41.461,-122.516
7936,3091,"CA","STANZA",2002,7,22,"Wildfire",41.669,-123.314
7937,1448,"CA","UNIT 13 A",2002,11,21,"Unknown",41.901,-121.707
7938,1219,"CA","6 A",2002,9,24,"Unknown",41.962,-121.724
7939,24044,"CO","SPRING",2002,6,1,"Wildfire",37.01,-104.979
7940,8862,"CO","FURNISH",2002,5,15,"Wildfire",37.064,-103.175
7941,7190,"CO","JAMES AND JOHN",2002,6,1,"Unknown",37.066,-104.398
7942,1542,"CO","CHERRY CRE",2002,8,12,"Wildfire",37.166,-108.215
7943,2599,"CO","LONG MESA",2002,7,29,"Wildfire",37.2,-108.487
7944,1898,"CO","UNNAMED",2002,7,16,"Unknown",37.353,-107.901
7945,68919,"CO","MISSIONARY RIDGE",2002,6,9,"Wildfire",37.449,-107.677
7946,7424,"CO","MILLION",2002,6,19,"Wildfire",37.635,-106.621
7947,1281,"CO","SANTA FE",2002,3,23,"Wildfire",38.035,-103.432
7948,30573,"CO","BURN CANYON",2002,7,9,"Wildfire",38.069,-108.444
7949,3955,"CO","IRON MOUNTAIN",2002,6,2,"Wildfire",38.333,-105.473
7950,2282,"CO","BUCKTAIL",2002,5,20,"Wildfire",38.35,-108.424
7951,1618,"CO","47",2002,5,20,"Wildfire",38.393,-108.487
7952,1846,"CO","UNNAMED",2002,6,8,"Unknown",38.44,-104.105
7953,2200,"CO","UNNAMED",2002,6,8,"Unknown",38.548,-104.813
7954,4903,"CO","HANOVER",2002,5,3,"Wildfire",38.557,-104.566
7955,2386,"CO","UNNAMED",2002,6,8,"Unknown",38.581,-104.33
7956,1396,"CO","WILEY RIDG",2002,6,23,"Wildfire",38.611,-106.997
7957,1367,"CO","UNNAMED",2002,6,8,"Unknown",38.661,-104.348
7958,4911,"CO","UNNAMED",2002,6,8,"Unknown",38.716,-104.353
7959,6568,"CO","MILNE/SQUIRREL",2002,5,6,"Wildfire",38.729,-104.542
7960,1109,"CO","UNNAMED",2002,6,8,"Unknown",38.829,-104.014
7961,1612,"CO","UNNAMED",2002,3,6,"Wildfire",38.863,-104.174
7962,2580,"CO","MIRACLE COMPLEX",2002,6,8,"Wildfire",38.964,-108.83
7963,129417,"CO","HAYMAN",2002,6,8,"Wildfire",39.22,-105.287
7964,2821,"CO","SCHOONOVER",2002,5,22,"Wildfire",39.237,-105.219
7965,2080,"CO","SNAKING",2002,4,23,"Wildfire",39.423,-105.506
7966,1376,"CO","LONG CANYON",2002,6,8,"Wildfire",39.446,-108.91
7967,12004,"CO","COAL SEAM",2002,6,8,"Wildfire",39.569,-107.373
7968,1236,"CO","UNNAMED",2002,7,31,"Wildfire",39.452,-107.103
7969,11668,"CO","SPRING CREEK",2002,6,22,"Wildfire",39.695,-107.479
7970,17273,"CO","BIG FISH",2002,7,19,"Wildfire",39.999,-107.249
7971,5888,"CO","LOST LAKES",2002,7,13,"Wildfire",40.089,-107.189
7972,4042,"CO","NORTH BARCUS",2002,7,30,"Wildfire",40.096,-108.412
7973,8688,"CO","UNNAMED",2002,6,1,"Wildfire",40.159,-103.421
7974,2391,"CO","PINYON RIDGE",2002,6,22,"Wildfire",40.219,-108.387
7975,4348,"CO","BIG ELK",2002,7,17,"Wildfire",40.287,-105.417
7976,4342,"CO","GREEN CREEK",2002,7,14,"Wildfire",40.299,-106.674
7977,4983,"CO","BEAR",2002,6,27,"Wildfire",40.446,-108.671
7978,3275,"CO","UNNAMED",2002,6,1,"Wildfire",40.512,-103.159
7979,5258,"CO","UNNAMED",2002,6,1,"Wildfire",40.635,-104.01
7980,1104,"CO","UNNAMED",2002,3,20,"Wildfire",40.666,-105.565
7981,1209,"CO","UNNAMED",2002,3,20,"Wildfire",40.7,-104.917
7982,15478,"CO","MT. ZIRKEL COMPLEX (BURN RIDGE)",2002,8,12,"Wildfire",40.706,-106.692
7983,2261,"CO","UNNAMED",2002,6,1,"Wildfire",40.789,-103.741
7984,17627,"CO","MT. ZIRKEL COMPLEX (HINMAN)",2002,7,12,"Wildfire",40.811,-106.761
7985,2134,"CO","UNNAMED",2002,6,8,"Unknown",40.885,-103.812
7986,1228,"DE","SLAUGHTERBEACH",2002,3,10,"Wildfire",38.895,-75.293
7987,2641,"FL","HARNEYRVR",2002,6,1,"Prescribed Fire",25.41,-81.044
7988,987,"FL","PINENRTOFA",2002,6,5,"Prescribed Fire",25.42,-80.727
7989,1305,"FL","LOSTMANS",2002,11,1,"Prescribed Fire",25.686,-81.064
7990,5282,"FL","LOOPRX",2002,4,14,"Prescribed Fire",25.813,-80.97
7991,1609,"FL","GATORHK2RX",2002,4,15,"Prescribed Fire",25.833,-81.121
7992,2521,"FL","BUCKSKINRX",2002,9,18,"Prescribed Fire",25.93,-81.089
7993,1760,"FL","AIRPLANESW",2002,9,17,"Prescribed Fire",26.016,-81.18
7994,3956,"FL","LIDE RX",2002,7,28,"Prescribed Fire",26.02,-81.082
7995,1502,"FL","LIDERX4",2002,8,21,"Prescribed Fire",26.056,-81.073
7996,1612,"FL","LIDERX2",2002,8,11,"Prescribed Fire",26.058,-81.101
7997,2674,"FL","MULLET2",2002,11,7,"Prescribed Fire",26.158,-80.975
7998,582,"FL","MULLET3",2002,11,19,"Prescribed Fire",26.165,-81.028
7999,4401,"FL","UNNAMED",2002,11,1,"Unknown",26.252,-80.678
8000,868,"FL","BL 4",2002,2,2,"Unknown",28.459,-80.852
8001,1000,"FL","SJ 1",2002,10,29,"Unknown",28.553,-80.909
8002,1591,"FL","RX SJ 5",2002,11,16,"Unknown",28.562,-80.867
8003,1660,"FL","SJ 3",2002,1,5,"Unknown",28.563,-80.896
8004,1225,"FL","T24D",2002,5,1,"Wildfire",28.625,-80.754
8005,1261,"FL","T 27 A",2002,10,30,"Unknown",28.666,-80.684
8006,1113,"FL","T 10 K",2002,2,6,"Unknown",28.677,-80.757
8007,1715,"FL","2 2 B",2002,3,25,"Unknown",28.699,-80.739
8008,996,"FL","1 2 A",2002,1,20,"Unknown",28.815,-80.825
8009,815,"FL","J 5 J 6 J 7",2002,1,9,"Unknown",29.678,-85.117
8010,700,"FL","W 2 BEF",2002,2,16,"Unknown",30.081,-84.295
8011,1401,"FL","W 8 E",2002,2,4,"Unknown",30.118,-84.22
8012,5355,"GA","NO.1WILD",2002,3,21,"Wildfire",30.672,-82.178
8013,108894,"GA","BLACKJACK BAY COMPLEX",2002,5,3,"Wildfire",30.685,-82.318
8014,11917,"GA","BAY CREEK",2002,5,2,"Wildfire",30.84,-82.453
8015,857,"GA","UNNAMED",2002,3,5,"Wildfire",31.24,-84.641
8016,864,"GA","TOAR SAVAN",2002,2,19,"Unknown",31.52,-81.197
8017,1247,"GA","2 A 2 B 6 N",2002,1,9,"Unknown",33.135,-83.732
8018,575,"GA","UNNAMED",2002,2,28,"Wildfire",33.829,-83.017
8019,2479,"HI","KUPUKUPU",2002,5,16,"Wildfire",19.34,-155.124
8020,1130,"IA","HSB 03 2",2002,3,23,"Unknown",41.116,-91.101
8021,2353,"ID","SHEEPSHEAD",2002,10,18,"Wildfire",42.337,-115.544
8022,1054,"ID","DEVIL SKIN",2002,7,23,"Wildfire",42.36,-115.035
8023,8758,"ID","HORSE SKIN",2002,7,25,"Wildfire",42.441,-115.102
8024,10640,"ID","HORSE BUTTE",2002,8,4,"Wildfire",42.456,-113.448
8025,4458,"ID","CLOT",2002,7,22,"Wildfire",42.477,-115.436
8026,2984,"ID","BIG CROW",2002,7,15,"Wildfire",42.498,-115.287
8027,3690,"ID","GRINDER",2002,6,26,"Wildfire",42.626,-115.377
8028,1350,"ID","WALCOTT 1",2002,7,6,"Wildfire",42.648,-113.474
8029,1575,"ID","GIFFORD SPRINGS",2002,7,14,"Wildfire",42.665,-113.229
8030,1008,"ID","HAWLEYX",2002,6,26,"Wildfire",42.775,-113.336
8031,2958,"ID","GERMANLAKE",2002,10,1,"Prescribed Fire",42.841,-113.517
8032,5438,"ID","KIMAMA 2",2002,7,15,"Prescribed Fire",42.934,-113.625
8033,8874,"ID","OWINZA",2002,10,8,"Wildfire",42.95,-114.005
8034,6050,"ID","JIM BURNS",2002,7,7,"Wildfire",43.189,-114.161
8035,1510,"ID","GUFF",2002,7,8,"Wildfire",43.276,-116.521
8036,3747,"ID","CHIP",2002,7,13,"Wildfire",43.494,-116.094
8037,1131,"ID","CHERRY CREEK",2002,8,18,"Wildfire",43.505,-114.263
8038,2615,"ID","WEB",2002,7,8,"Wildfire",44.074,-116.343
8039,6814,"ID","JACK KNIFE",2002,7,8,"Wildfire",44.122,-116.344
8040,3396,"ID","KELLY CREEK",2002,8,18,"Wildfire",45.426,-116.112
8041,6387,"ID","FRANK CHURCH COMPLEX (LITTLE HORSE)",2002,8,4,"Wildfire",45.443,-114.532
8042,1509,"ID","BIRD HILL",2002,8,4,"Wildfire",46.21,-114.846
8043,707,"IN","UNIT 1",2002,4,7,"Unknown",39.003,-85.424
8044,1044,"KS","UNNAMED",2002,3,30,"Wildfire",37.022,-96.053
8045,1027,"KS","UNNAMED",2002,11,20,"Wildfire",37.246,-96.045
8046,3967,"KS","UNNAMED",2002,2,24,"Wildfire",37.277,-100.021
8047,1052,"KS","UNNAMED",2002,5,14,"Wildfire",37.55,-101.88
8048,2233,"KS","UNNAMED",2002,3,31,"Wildfire",37.659,-96.424
8049,8678,"KS","UNNAMED",2002,4,1,"Wildfire",37.736,-96.068
8050,1124,"KS","UNNAMED",2002,4,15,"Wildfire",37.883,-96.242
8051,8105,"KS","UNNAMED",2002,4,1,"Wildfire",37.927,-96.895
8052,3461,"KS","UNNAMED",2002,4,1,"Wildfire",37.954,-96.816
8053,4667,"KS","UNNAMED",2002,4,10,"Unknown",38.087,-96.569
8054,26655,"KS","UNNAMED",2002,3,27,"Wildfire",38.174,-96.609
8055,11187,"KS","WEST UNIT",2002,3,13,"Wildfire",38.15,-96.395
8056,3401,"KS","UNNAMED",2002,2,13,"Unknown",38.705,-97.809
8057,1811,"KS","UNNAMED",2002,3,29,"Wildfire",38.557,-96.433
8058,2083,"KS","UNNAMED",2002,2,13,"Unknown",39.243,-96.805
8059,7758,"KS","UNNAMED",2002,2,13,"Unknown",39.25,-96.871
8060,1057,"KS","UNNAMED",2002,4,22,"Wildfire",39.42,-99.114
8061,1879,"KY","UNNAMED",2002,5,5,"Unknown",36.708,-84.421
8062,1145,"KY","CANE CREEK",2002,4,6,"Wildfire",36.776,-84.315
8063,1507,"KY","UNNAMED",2002,5,5,"Unknown",36.776,-84.409
8064,1787,"LA","UNNAMED",2002,11,24,"Unknown",29.792,-93.37
8065,15744,"LA","BAYOU COMPLEX",2002,7,12,"Wildfire",29.795,-93.551
8066,1443,"LA","PLAINS",2002,5,26,"Unknown",29.85,-93.701
8067,1881,"LA","GRAND B 1920",2002,2,25,"Unknown",29.863,-93.22
8068,1576,"LA","WC 4",2002,2,13,"Unknown",29.864,-93.448
8069,3155,"LA","H I J",2002,2,17,"Unknown",29.936,-92.899
8070,836,"LA","UNNAMED",2002,12,2,"Unknown",29.948,-93.386
8071,1064,"LA","GROUNDHOG",2002,2,3,"Wildfire",29.972,-93.619
8072,1518,"LA","UNNAMED",2002,12,2,"Unknown",30.091,-93.556
8073,766,"LA","UNNAMED",2002,3,7,"Wildfire",30.66,-93.4
8074,865,"LA","FARM UNIT",2002,6,13,"Unknown",31.221,-91.914
8075,697,"MD","UNNAMED",2002,9,8,"Wildfire",38.164,-75.823
8076,548,"MN","ARTICHOKE",2002,5,26,"Unknown",45.337,-96.113
8077,650,"MN","BY PASS",2002,5,31,"Wildfire",46.307,-94.244
8078,880,"MN","1000 AC S",2002,5,22,"Unknown",46.971,-95.616
8079,6076,"MN","RED LAKE 468",2002,5,15,"Wildfire",47.886,-95.42
8080,1637,"MN","UNNAMED",2002,4,12,"Wildfire",47.916,-94.741
8081,533,"MN","TUESDAY",2002,7,2,"Wildfire",47.952,-90.103
8082,2506,"MN","RED LAKE 621",2002,5,25,"Wildfire",48.108,-95.425
8083,789,"MN","RED LAKE 620",2002,5,25,"Wildfire",48.117,-95.302
8084,3876,"MN","RX 677",2002,4,5,"Prescribed Fire",48.134,-95.437
8085,608,"MN","PARKER POOL",2002,11,7,"Unknown",48.301,-96
8086,729,"MN","WEB DITCH 1",2002,4,23,"Unknown",48.396,-95.861
8087,902,"MN","NORTHWIND EIGHT",2002,4,16,"Wildfire",48.434,-95.607
8088,591,"MN","DEERWOOD",2002,4,6,"Wildfire",48.558,-96.594
8089,670,"MN","POLONIA",2002,4,22,"Wildfire",48.773,-96.396
8090,760,"MN","CANNON",2002,4,30,"Wildfire",48.809,-96.62
8091,518,"MN","MIKES LAKE",2002,4,12,"Wildfire",48.811,-96.327
8092,1410,"MN","UNNAMED",2002,5,31,"Wildfire",48.827,-96.385
8093,1081,"MN","CANNON AGAIN",2002,5,3,"Wildfire",48.854,-96.546
8094,3514,"MN","HONEY JOE",2002,4,15,"Wildfire",48.861,-96.297
8095,1239,"MN","UNNAMED",2002,4,21,"Wildfire",48.883,-96.581
8096,1924,"MN","MCKINLEY",2002,4,30,"Wildfire",48.901,-96.58
8097,2564,"MN","CAMELBACK BRIDGE",2002,6,1,"Wildfire",48.904,-96.183
8098,1076,"MO","UNNAMED",2002,2,24,"Wildfire",37.768,-92.789
8099,2418,"MO","UNNAMED",2002,4,5,"Unknown",37.872,-92.796
8100,536,"MO","SCRDGRS 6",2002,1,23,"Unknown",40.082,-95.252
8101,652,"MS","UNNAMED",2002,2,18,"Wildfire",30.309,-89.502
8102,558,"MS","CPT G 09",2002,2,19,"Unknown",30.44,-88.668
8103,1289,"MS","BLACK CREEK",2002,5,21,"Wildfire",30.621,-88.527
8104,10693,"MT","LINE CREEK",2002,6,28,"Wildfire",45.023,-105.964
8105,5227,"MT","RED WAFFLE",2002,7,14,"Wildfire",45.108,-108.422
8106,5828,"MT","COW CREEK",2002,9,4,"Wildfire",45.566,-109.088
8107,66292,"MT","KRAFT SPRINGS",2002,8,30,"Wildfire",45.667,-104.146
8108,1954,"MT","SHEEP CREEK",2002,8,15,"Wildfire",45.676,-113.75
8109,3450,"MT","PISHKUN",2002,2,21,"Wildfire",47.631,-112.412
8110,1755,"MT","WHITEWATER",2002,4,15,"Wildfire",48.685,-107.432
8111,5949,"MT","FOX CREEK",2002,7,11,"Wildfire",48.759,-113.35
8112,737,"NC","WHITE OAK FIRE",2002,4,24,"Wildfire",34.747,-76.989
8113,1011,"NC","CEDAR IS R",2002,8,8,"Wildfire",34.893,-76.375
8114,2193,"NC","BT-11",2002,5,22,"Wildfire",34.972,-76.477
8115,889,"NC","UNNAMED",2002,3,29,"Unknown",35.066,-80.044
8116,880,"NC","UNIT 7",2002,3,22,"Prescribed Fire",35.361,-76.402
8117,1818,"NC","BELL SLOP",2002,3,28,"Wildfire",35.437,-76.388
8118,924,"NC","8 1 4 5",2002,4,7,"Unknown",35.638,-75.476
8119,563,"NC","PARCHED CORN BAY",2002,8,3,"Wildfire",35.645,-75.766
8120,30588,"ND","TENBROOK",2002,7,5,"Wildfire",46.126,-101.166
8121,1179,"ND","BALE II",2002,6,29,"Wildfire",46.367,-100.645
8122,1649,"ND","BISRURAL2",2002,6,20,"Wildfire",46.623,-100.619
8123,1049,"ND","UNNAMED",2002,7,3,"Unknown",46.665,-100.659
8124,1335,"ND","LITTLE MO",2002,5,4,"Wildfire",47.607,-103.379
8125,1488,"NE","UNNAMED",2002,8,3,"Wildfire",40.013,-100.918
8126,1476,"NE","UNNAMED",2002,3,20,"Wildfire",40.359,-101.223
8127,11012,"NE","UNNAMED",2002,3,20,"Wildfire",40.712,-100.913
8128,15972,"NE","UNNAMED",2002,8,3,"Wildfire",40.88,-100.313
8129,1099,"NE","UNNAMED",2002,5,22,"Wildfire",41.288,-103.978
8130,1135,"NE","UNNAMED",2002,7,3,"Wildfire",41.736,-103.485
8131,1477,"NE","UNNAMED",2002,2,14,"Wildfire",42.312,-99.939
8132,2130,"NE","UNNAMED",2002,7,31,"Wildfire",42.261,-99.48
8133,732,"NJ","FIVE MILE FIRE",2002,6,10,"Wildfire",39.767,-74.808
8134,720,"NJ","UNNAMED",2002,3,15,"Prescribed Fire",39.842,-74.382
8135,1364,"NJ","JAKES BRANCH",2002,6,2,"Wildfire",39.916,-74.218
8136,1002,"NJ","UNNAMED",2002,6,3,"Wildfire",39.991,-74.467
8137,2824,"NJ","UNNAMED",2002,8,15,"Unknown",40.008,-74.506
8138,30388,"NM","WALNUT",2002,6,27,"Wildfire",31.558,-108.674
8139,1886,"NM","PARACHUTE ADAM",2002,6,27,"Wildfire",31.629,-108.87
8140,1958,"NM","UNNAMED",2002,5,8,"Unknown",32.175,-104.756
8141,14343,"NM","PENASCO",2002,5,8,"Wildfire",32.868,-105.57
8142,13845,"NM","NUMBER 52",2002,3,23,"Wildfire",33.291,-105.448
8143,12238,"NM","CUB",2002,6,30,"Wildfire",33.317,-108.549
8144,37096,"NM","MIDDLE",2002,3,31,"Wildfire",33.454,-108.408
8145,3175,"NM","CASTLE",2002,8,12,"Wildfire",33.484,-107.882
8146,1470,"NM","GARCIA",2002,5,18,"Wildfire",33.697,-107.88
8147,1079,"NM","ARCH",2002,6,10,"Wildfire",34.172,-103.068
8148,2025,"NM","TEJON",2002,6,25,"Wildfire",34.65,-105.31
8149,15105,"NM","CHERRY",2002,6,4,"Wildfire",34.844,-108.079
8150,1587,"NM","MEADOW",2002,6,2,"Wildfire",35.332,-104.502
8151,4099,"NM","TRAMPAS",2002,6,15,"Wildfire",35.849,-105.55
8152,4306,"NM","LAKES",2002,8,26,"Wildfire",35.877,-106.71
8153,12877,"NM","BORREGO",2002,5,22,"Wildfire",35.99,-105.793
8154,13015,"NM","CERRO PELON",2002,6,2,"Wildfire",36.104,-105.033
8155,4116,"NM","MONTOYA",2002,6,11,"Wildfire",36.481,-106.37
8156,1103,"NM","TURKEY",2002,6,2,"Wildfire",36.536,-104.959
8157,89084,"NM","PONIL COMPLEX",2002,6,8,"Wildfire",36.682,-105.047
8158,5400,"NM","KENTON",2002,6,1,"Wildfire",36.934,-103.243
8159,4555,"NV","LOST CABIN",2002,7,14,"Wildfire",36.149,-115.604
8160,1146,"NV","MAILSUMMIT",2002,7,20,"Wildfire",37.676,-115.272
8161,1899,"NV","NRTHPAHROC",2002,6,1,"Wildfire",37.823,-114.93
8162,1052,"NV","PIOCHE",2002,6,8,"Wildfire",37.936,-114.437
8163,8332,"NV","EAGLE",2002,7,11,"Wildfire",38.014,-114.071
8164,4254,"NV","BUSTER",2002,7,30,"Wildfire",38.119,-114.237
8165,1181,"NV","PARSNIP",2002,6,1,"Wildfire",38.223,-114.053
8166,4528,"NV","ELLSWORTH",2002,7,13,"Wildfire",38.931,-117.75
8167,1967,"NV","PONY EXPRESS",2002,7,14,"Wildfire",39.291,-117.769
8168,1003,"NV","TWO TIPS",2002,9,16,"Wildfire",39.749,-119.156
8169,1175,"NV","TOULON",2002,9,29,"Wildfire",40.05,-118.618
8170,1103,"NV","TIN CANYON",2002,7,13,"Wildfire",40.781,-119.662
8171,2563,"NV","IZZENHOOD",2002,2,1,"Wildfire",40.983,-116.993
8172,7498,"NV","MUD SPRINGS",2002,7,12,"Wildfire",41.288,-117.769
8173,1961,"OK","UNNAMED",2002,2,23,"Unknown",34.369,-95.884
8174,3558,"OK","UNNAMED",2002,2,23,"Unknown",34.543,-95.883
8175,2770,"OK","UNNAMED",2002,2,23,"Unknown",34.596,-94.651
8176,1414,"OK","BUFFALO MT",2002,1,28,"Wildfire",34.957,-95.519
8177,2287,"OK","SANDCREEK",2002,3,28,"Wildfire",36.716,-96.179
8178,1359,"OK","UNNAMED",2002,4,3,"Unknown",36.74,-96.799
8179,2800,"OK","HUDSONLAKE",2002,4,1,"Wildfire",36.833,-96.006
8180,3394,"OK","UNNAMED",2002,4,3,"Unknown",36.896,-96.399
8181,2609,"OK","HULAH",2002,3,29,"Wildfire",36.903,-96.152
8182,5421,"OK","HULAH2",2002,3,28,"Wildfire",36.944,-96.136
8183,3129,"OR","SQUIRE PEAK",2002,7,13,"Wildfire",42.211,-122.992
8184,6004,"OR","GRIZZLY COMPLEX (GRIZZLY)",2002,7,12,"Wildfire",42.248,-120.552
8185,1885,"OR","EAST ANTELOPE",2002,8,13,"Wildfire",42.264,-122.636
8186,495308,"OR","BISCUIT COMPLEX (BISCUIT)",2002,7,13,"Wildfire",42.441,-123.904
8187,2792,"OR","BASQUE",2002,7,14,"Wildfire",42.445,-117.903
8188,2031,"OR","SKUNK",2002,7,24,"Wildfire",42.547,-121.526
8189,1857,"OR","TUCKER",2002,7,12,"Wildfire",42.591,-120.436
8190,9319,"OR","PINTO HORSE",2002,7,7,"Wildfire",42.772,-117.428
8191,26809,"OR","TIMBERED ROCK",2002,7,13,"Wildfire",42.778,-122.727
8192,33987,"OR","GRIZZLY COMPLEX (WINTER)",2002,7,12,"Wildfire",42.83,-120.815
8193,2183,"OR","CHIMNEY RX",2002,9,23,"Prescribed Fire",42.903,-118.621
8194,5498,"OR","STONEHOUSE",2002,9,11,"Prescribed Fire",42.919,-118.428
8195,1685,"OR","CROOKED",2002,7,19,"Wildfire",42.962,-122.641
8196,2452,"OR","COYOTE TRAP",2002,6,26,"Wildfire",42.989,-117.915
8197,24340,"OR","GRIZZLY COMPLEX (SILVER)",2002,7,13,"Wildfire",42.992,-121.161
8198,1076,"OR","TILLER COMPLEX (TALLOW)",2002,7,15,"Wildfire",42.994,-122.702
8199,56342,"OR","TOOL BOX COMPLEX (TOOL BOX)",2002,7,12,"Wildfire",43.018,-120.887
8200,4188,"OR","ACKER",2002,7,15,"Wildfire",43.044,-122.649
8201,2586,"OR","BUCKEYE",2002,7,13,"Wildfire",43.057,-122.575
8202,10572,"OR","BIG BEND",2002,7,14,"Wildfire",43.106,-122.539
8203,48505,"OR","BOULDER",2002,7,13,"Wildfire",43.113,-122.734
8204,8708,"OR","MAHOGANY COMPLEX (MAHOGANY MOUNTAIN)",2002,7,14,"Wildfire",43.252,-117.342
8205,19139,"OR","APPLE",2002,8,16,"Wildfire",43.287,-122.652
8206,33472,"OR","MAHOGANY COMPLEX (ATKINS BUTTE)",2002,7,15,"Wildfire",43.37,-117.231
8207,1183,"OR","LATE",2002,7,13,"Wildfire",43.376,-117.523
8208,2252,"OR","SLOKUMM",2002,7,9,"Wildfire",43.414,-118.338
8209,1106,"OR","VISHER CREEK",2002,8,28,"Wildfire",43.425,-118.136
8210,43085,"OR","TRIMBLY CREEK",2002,7,13,"Wildfire",43.465,-117.04
8211,1111,"OR","MUD DUCK",2002,7,15,"Wildfire",43.54,-117.189
8212,6488,"OR","S DAGUS",2002,9,10,"Prescribed Fire",43.938,-120.077
8213,7991,"OR","FLAGTAIL",2002,7,15,"Wildfire",44.178,-119.183
8214,14052,"OR","ROBERTS CREEK",2002,7,12,"Wildfire",44.279,-118.624
8215,23860,"OR","MONUMENT-MALHEUR COMPLEX (MONUMENT)",2002,7,12,"Wildfire",44.288,-118.291
8216,16000,"OR","747 COMPLEX (747)",2002,7,13,"Wildfire",44.333,-119.628
8217,3945,"OR","CACHE MOUNTAIN",2002,7,23,"Wildfire",44.384,-121.728
8218,6399,"OR","EASY",2002,7,12,"Wildfire",44.493,-118.497
8219,2812,"OR","QUARTZ MT. COMPLEX (MIDDLE MOUNTAIN)",2002,9,24,"Prescribed Fire",44.58,-119.612
8220,22358,"OR","EYERLY COMPLEX (EYERLY)",2002,7,9,"Wildfire",44.594,-121.489
8221,1212,"OR","SAND MT",2002,9,20,"Prescribed Fire",44.618,-120.244
8222,2013,"OR","PAINTED HI",2002,9,9,"Wildfire",44.634,-120.257
8223,3298,"OR","KASKELA",2002,6,5,"Wildfire",44.946,-121.058
8224,28930,"OR","WHITE RIVER",2002,7,23,"Wildfire",45.24,-120.978
8225,11665,"OR","SHELDON RIDGE",2002,7,23,"Wildfire",45.58,-121.343
8226,7123,"OR","BIRCH",2002,7,23,"Wildfire",45.615,-118.88
8227,1017,"SC","WMUC 237802",2002,3,15,"Unknown",32.682,-80.7
8228,539,"SC","BIG OCEAN",2002,6,4,"Wildfire",33.236,-79.771
8229,872,"SC","UNNAMED",2002,4,6,"Wildfire",33.306,-79.484
8230,1906,"SC","MONKEY FACE",2002,2,26,"Wildfire",33.332,-79.863
8231,1920,"SC","UNNAMED",2002,2,25,"Wildfire",33.419,-79.873
8232,607,"SC","UNNAMED",2002,4,29,"Wildfire",33.583,-80.094
8233,1666,"SC","LEGENDS",2002,6,15,"Wildfire",33.736,-78.991
8234,513,"SC","UNNAMED",2002,4,19,"Wildfire",33.942,-79.636
8235,1151,"SC","2002 1603",2002,3,14,"Unknown",34.57,-80.159
8236,1055,"SC","2002 0803",2002,2,11,"Unknown",34.604,-80.196
8237,1376,"SC","2001 0505",2002,2,13,"Unknown",34.625,-80.246
8238,2981,"SD","LOOKING",2002,7,29,"Wildfire",43.162,-100.939
8239,7699,"SD","WANNA",2002,8,18,"Wildfire",43.248,-102.776
8240,1265,"SD","ALLEN",2002,4,9,"Wildfire",43.31,-101.846
8241,2324,"SD","EVERGREEN",2002,6,29,"Wildfire",43.346,-102.353
8242,6776,"SD","COTTONWOOD",2002,8,3,"Wildfire",43.362,-102.3
8243,2733,"SD","POTATO CREEK",2002,4,17,"Wildfire",43.534,-102.025
8244,1142,"SD","HIGHLAND",2002,10,19,"Prescribed Fire",43.606,-103.409
8245,2408,"SD","DILLON",2002,11,21,"Prescribed Fire",43.844,-102.175
8246,15034,"SD","BATTLE CREEK",2002,8,16,"Wildfire",43.916,-103.358
8247,1198,"SD","HWY 79 COMPLEX",2002,9,4,"Wildfire",43.959,-103.165
8248,11487,"SD","GRIZZLY GULCH",2002,6,29,"Wildfire",44.348,-103.698
8249,1161,"SD","BEAR BUTTE FARMS",2002,7,19,"Wildfire",44.599,-103.019
